-9.103818893432617188e+00,7.509574413299560547e+00,-1.513452148437500000e+01
-7.798032283782958984e+00,7.583891391754150391e+00,-1.495177936553955078e+01
-8.715144157409667969e+00,7.385095119476318359e+00,-1.492955303192138672e+01
-1.298120212554931641e+01,-2.605259716510772705e-01,-1.521778297424316406e+01
-3.433730363845825195e+00,5.910576820373535156e+00,-1.752641487121582031e+01
-7.065609931945800781e+00,1.000162887573242188e+01,-1.662108802795410156e+01
-9.083045959472656250e+00,7.545792102813720703e+00,-1.508786678314208984e+01
-7.505454063415527344e+00,9.305205345153808594e+00,-1.847434043884277344e+01
-1.023859024047851562e+01,6.882080554962158203e+00,-1.986868286132812500e+01
-8.661359786987304688e+00,8.353131294250488281e+00,-1.678626060485839844e+01
-9.506092071533203125e+00,7.167927742004394531e+00,-1.742195892333984375e+01
-7.089980125427246094e+00,9.132361412048339844e+00,-1.891419410705566406e+01
-8.632855415344238281e+00,7.458073139190673828e+00,-1.770907402038574219e+01
-3.827345371246337891e+00,6.052524089813232422e+00,-1.673335266113281250e+01
-3.364223241806030273e+00,6.149225234985351562e+00,-1.806226921081542969e+01
9.933157920837402344e+00,5.253009796142578125e+00,-1.092388439178466797e+01
2.221756219863891602e+00,3.057110548019409180e+00,4.667413234710693359e+00
7.674734115600585938e+00,1.056835937500000000e+01,-1.335866928100585938e+01
1.312914657592773438e+01,1.608773040771484375e+01,-1.271126747131347656e+01
-2.206165790557861328e+00,-5.504035949707031250e+00,-2.217050743103027344e+01
-2.424806654453277588e-01,5.311850547790527344e+00,-2.047529792785644531e+01
-4.944755434989929199e-01,-2.929244518280029297e+00,-1.587493133544921875e+01
1.659751176834106445e+00,9.847460985183715820e-01,6.514758110046386719e+00
1.696170091629028320e+00,5.893459796905517578e+00,-8.154829978942871094e+00
-9.970776557922363281e+00,-4.985274672508239746e-01,-2.641281127929687500e+00
1.827906370162963867e+00,1.174398541450500488e+00,7.127389430999755859e+00
1.891361713409423828e+00,3.168158054351806641e+00,4.871988296508789062e+00
1.501321554183959961e+00,3.521073818206787109e+00,5.072523593902587891e+00
-2.722945213317871094e+01,1.717219543457031250e+01,-4.105203628540039062e+00
-1.434920501708984375e+01,1.994485282897949219e+01,1.460889875888824463e-01
-2.563383579254150391e+00,7.409097671508789062e+00,-1.909021377563476562e+01
-1.011116027832031250e+01,6.680236816406250000e+00,-1.693148994445800781e+01
-5.306058406829833984e+00,-1.670805335044860840e+00,-2.503897666931152344e+01
-8.779055595397949219e+00,5.523835182189941406e+00,-1.458685779571533203e+01
-1.259333729743957520e+00,8.585668563842773438e+00,-2.168461418151855469e+01
-9.185270309448242188e+00,7.443819522857666016e+00,-1.752745056152343750e+01
-2.932806730270385742e+00,7.227491378784179688e+00,-1.873894309997558594e+01
-1.381692886352539062e+01,8.826783180236816406e+00,-2.078558731079101562e+01
-1.021265983581542969e+01,6.417060375213623047e+00,-1.680160140991210938e+01
-1.016131687164306641e+01,6.276403903961181641e+00,-1.686554336547851562e+01
-4.792414188385009766e+00,7.322475910186767578e+00,-2.647701644897460938e+01
-9.726742744445800781e+00,6.605134487152099609e+00,-1.505881881713867188e+01
-9.071439743041992188e+00,5.581181526184082031e+00,-1.467944049835205078e+01
-8.125780105590820312e+00,8.583279609680175781e+00,-1.795480918884277344e+01
-8.997408866882324219e+00,7.562964916229248047e+00,-1.755844306945800781e+01
-5.361425399780273438e+00,-4.052126407623291016e+00,-2.016800498962402344e+01
-4.861997127532958984e+00,-3.866596698760986328e+00,-2.037308883666992188e+01
-4.683341503143310547e+00,-3.294597864151000977e+00,-2.302889060974121094e+01
-4.753508090972900391e+00,-4.207947731018066406e+00,-1.980374526977539062e+01
-5.516388416290283203e+00,-4.270745754241943359e+00,-2.014945602416992188e+01
-4.385204792022705078e+00,-3.354442834854125977e+00,-2.198987960815429688e+01
-4.696176052093505859e+00,-3.845040082931518555e+00,-2.059642028808593750e+01
-4.510376453399658203e+00,-4.181063175201416016e+00,-1.827196311950683594e+01
-4.439940929412841797e+00,-3.525958299636840820e+00,-2.191907882690429688e+01
-4.462006092071533203e+00,-5.048591136932373047e+00,-1.973164176940917969e+01
-4.318448066711425781e+00,-3.945868015289306641e+00,-2.143872070312500000e+01
-4.309187412261962891e+00,-4.725344181060791016e+00,-2.026687622070312500e+01
-4.821809768676757812e+00,-3.415440320968627930e+00,-2.305997276306152344e+01
-5.336295127868652344e+00,-3.848792552947998047e+00,-2.021552276611328125e+01
-4.808197021484375000e+00,-3.414693355560302734e+00,-2.303405952453613281e+01
-2.924574089050292969e+01,1.484445762634277344e+01,-1.034866094589233398e+00
-2.933623886108398438e+01,1.502418041229248047e+01,-9.928241968154907227e-01
-2.925291824340820312e+01,1.480684471130371094e+01,-1.026607871055603027e+00
-2.943859291076660156e+01,1.550384616851806641e+01,-9.378511309623718262e-01
4.060458660125732422e+00,-1.892499566078186035e+00,-1.239713287353515625e+01
-2.947850799560546875e+01,1.603109169006347656e+01,-8.809898495674133301e-01
-1.382778072357177734e+01,5.845321655273437500e+00,-1.621031570434570312e+01
-2.954716491699218750e+01,1.602514076232910156e+01,-8.656262159347534180e-01
-2.946071624755859375e+01,1.584110450744628906e+01,-9.114526510238647461e-01
